0.5,0.1,0.0,0.328798581864,0.36141548533
0.4,0.3,0.0,0.329912528858,0.362365950013
0.5,0.4,0.0,0.329912528858,0.362365950013
0.6,0.5,0.0,0.329912528858,0.362365950013
0.7,0.5,0.0,0.329912528858,0.362365950013
0.7,0.6,0.0,0.329912528858,0.362365950013
0.8,0.7,0.0,0.329912528858,0.362365950013
0.9,0.7,0.0,0.329912528858,0.362365950013
1.0,0.7,0.0,0.329912528858,0.362365950013
0.9,0.5,0.0,0.329912528858,0.36154880321
0.7,0.2,0.0,0.329912528858,0.361234433386
1.0,0.3,0.0,0.329912528858,0.361234433386
0.5,0.3,0.0,0.329912528858,0.360859401405
0.7,0.4,0.0,0.329912528858,0.360859401405
0.8,0.5,0.0,0.329912528858,0.360859401405
0.2,0.1,0.0,0.329912528858,0.359872277143
0.7,0.3,0.0,0.329912528858,0.359209039675
0.9,0.4,0.0,0.329912528858,0.358589854537
0.7,0.1,0.0,0.330051892057,0.359190792865
0.8,0.1,0.0,0.330051892057,0.359190792865
0.9,0.8,0.0,0.331073302009,0.360289252695
1.0,0.9,0.0,0.331073302009,0.360289252695
0.6,0.1,0.0,0.336090962663,0.359342215171
0.1,0.1,0.0,0.337613307665,0.360636226454
0.7,0.5,0.1,0.342704487926,0.362420974697
1.0,0.8,0.1,0.342704487926,0.361054780138
0.4,0.5,0.0,0.343999175647,0.362525014642
0.5,0.6,0.0,0.343999175647,0.362525014642
0.7,0.9,0.0,0.343999175647,0.362525014642
0.6,0.7,0.0,0.343999175647,0.360431274532
0.7,0.8,0.0,0.343999175647,0.360431274532
0.8,0.9,0.0,0.343999175647,0.360431274532
0.9,1.0,0.0,0.343999175647,0.360431274532
0.9,0.8,0.1,0.349090355908,0.35953603384
1.0,0.9,0.1,0.349090355908,0.358978082821
0.7,0.8,0.1,0.355630361564,0.36098922555
0.8,0.9,0.1,0.355630361564,0.36098922555
0.8,0.8,0.1,0.355630361564,0.35953603384
0.9,0.9,0.1,0.355630361564,0.35953603384
0.7,0.7,0.1,0.355630361564,0.359038307474
1.0,1.0,0.1,0.355630361564,0.358978082821
0.9,0.2,0.1,0.356363467586,0.36034326761
1.0,0.2,0.1,0.356363467586,0.359785316591
1.0,0.3,0.1,0.356363467586,0.358189759576
0.2,0.3,0.0,0.356791134715,0.362525014642
0.3,0.4,0.0,0.356791134715,0.362525014642
0.5,0.7,0.0,0.356791134715,0.362525014642
0.6,0.9,0.0,0.356791134715,0.362525014642
0.7,1.0,0.0,0.356791134715,0.362525014642
0.7,1.0,0.1,0.356791134715,0.358992517838
0.7,0.8,0.2,0.369289341225,0.362281383646
0.4,0.4,0.1,0.369289341225,0.360828191935
