0.7,0.1,0.0,0.0,0.05094466943
0.8,0.1,0.0,0.0,0.05094466943
0.1,0.1,0.0,0.261663158042,0.173983446452
0.6,0.1,0.0,0.273990459136,0.0
0.4,0.3,0.0,0.390480910148,0.125724264772
0.5,0.4,0.0,0.390480910148,0.125724264772
0.6,0.5,0.0,0.390480910148,0.125724264772
0.7,0.5,0.0,0.390480910148,0.125724264772
0.7,0.6,0.0,0.390480910148,0.125724264772
0.8,0.7,0.0,0.390480910148,0.125724264772
0.9,0.7,0.0,0.390480910148,0.125724264772
1.0,0.7,0.0,0.390480910148,0.125724264772
0.9,0.5,0.0,0.390480910148,0.12991015585
0.7,0.2,0.0,0.390480910148,0.110975851742
1.0,0.3,0.0,0.390480910148,0.110975851742
0.5,0.3,0.0,0.390480910148,0.123568281621
0.7,0.4,0.0,0.390480910148,0.123568281621
0.8,0.5,0.0,0.390480910148,0.123568281621
0.2,0.1,0.0,0.390480910148,0.100794793574
0.7,0.3,0.0,0.390480910148,0.0787811932209
0.9,0.4,0.0,0.390480910148,0.0961452714232
0.7,0.5,0.1,0.47604926228,0.103965251471
1.0,0.8,0.1,0.47604926228,0.149237410001
0.9,0.8,0.0,0.558065468845,0.153440767436
1.0,0.9,0.0,0.558065468845,0.153440767436
0.7,0.8,0.1,0.632509577276,0.191609471058
0.8,0.9,0.1,0.632509577276,0.191609471058
0.8,0.8,0.1,0.632509577276,0.176645123226
0.9,0.9,0.1,0.632509577276,0.176645123226
0.7,0.7,0.1,0.632509577276,0.172544378035
1.0,1.0,0.1,0.632509577276,0.176953912665
0.9,0.2,0.1,0.675107101986,0.0675752052328
1.0,0.2,0.1,0.675107101986,0.0678839946715
1.0,0.3,0.1,0.675107101986,0.117851929402
0.4,0.5,0.0,0.71452578384,0.185143321064
0.5,0.6,0.0,0.71452578384,0.185143321064
0.7,0.9,0.0,0.71452578384,0.185143321064
0.6,0.7,0.0,0.71452578384,0.191918260496
0.7,0.8,0.0,0.71452578384,0.191918260496
0.8,0.9,0.0,0.71452578384,0.191918260496
0.9,1.0,0.0,0.71452578384,0.191918260496
0.5,0.1,0.0,0.758646968511,0.0
0.7,0.8,0.2,0.831567416981,0.215147805635
0.4,0.4,0.1,0.831567416981,0.200183457803
0.9,0.8,0.1,0.928911888078,0.176645123226
1.0,0.9,0.1,0.928911888078,0.176953912665
0.2,0.3,0.0,1.0,0.185143321064
0.3,0.4,0.0,1.0,0.185143321064
0.5,0.7,0.0,1.0,0.185143321064
0.6,0.9,0.0,1.0,0.185143321064
0.7,1.0,0.0,1.0,0.185143321064
0.7,1.0,0.1,1.0,0.183983194271
